title,url,score,comments,by,hn_url
libexpat now funded by the City of Munich for up to 6 months,https://blog.hartwork.org/posts/libexpat-city-of-munich-open-source-sabbatical/,114,4,spyc,https://news.ycombinator.com/item?id=49176606
Eight Myths on Software Engineering and GenAI,https://queue.acm.org/detail.cfm?id=3807963,54,23,tchalla,https://news.ycombinator.com/item?id=49176830
Pi's Minimalism Is Its Advantage,https://earendil.com/posts/pi-autoresearch-and-databricks/,92,26,luispa,https://news.ycombinator.com/item?id=49176038
I am retiring from fulltime writing (& pseudonymity) to launch Guardian Angel,https://twitter.com/gwern/status/2084739205071343837,163,81,mattsterett,https://news.ycombinator.com/item?id=49174900
"We finally learned to center a div, then browsers added sidebars",https://seg6.space/posts/center-div/,59,40,seg6,https://news.ycombinator.com/item?id=49176055
IP and DNS Leaks in WebKit Affecting Proxy Browsers and iCloud Private Relay,https://mysk.blog/2026/08/04/webkit-proxy-icloud-private-relay-ip-leak/,35,4,lapcat,https://news.ycombinator.com/item?id=49176697
Mistral's Shieldstral: 3B open-weights model for multimodal moderation,https://mistral.ai/news/shieldstral/,307,74,riadsila,https://news.ycombinator.com/item?id=49171268
"DuckDB – Data power tools for your laptop, now in Clojure (2023)",https://techascent.com/blog/just-ducking-around.html,50,5,sourdecor,https://news.ycombinator.com/item?id=49175924
Pass the Passkey: A Novel Attack Surface in Passwordless Authentication,https://unit42.paloaltonetworks.com/passwordless-authentication-security-risks/,35,31,jchanimal,https://news.ycombinator.com/item?id=49176644
Bugtraq Is Back,https://lists.securityfocus.com/hyperkitty/list/bugtraq@securityfocus.com/thread/CHKLXLA7SJEWLDFHWXB3QU57ADOXGL2E/,14,2,bashtoni,https://news.ycombinator.com/item?id=49176947
